q12	0.03087710665518514
23E	0.029277893959896665
21q	0.018083405092877352
#23	0.017591339648173207
iu8	0.016976257842293025
i87	0.015992126952884735
12w	0.01476196334112437
o09	0.014638946979948332
i90	0.014269897896420225
q23	0.013531799729364006
hu8	0.013162750645835896
w21	0.012670685201131751
54E	0.012547668839955714
34E	0.011563537950547422
wq1	0.01131750522819535
q21	0.011194488867019313
i89	0.011194488867019313
w32	0.011071472505843278
12q	0.010825439783491205
43E	0.010579407061139131
i98	0.010087341616434986
o90	0.010087341616434986
w23	0.010087341616434986
1qa	0.009964325255258949
2ws	0.009718292532906877
hy7	0.00959527617173084
0ok	0.009226227088202732
iu7	0.008857178004674622
hu7	0.00861114528232255
de3	0.00824209619879444
u87	0.007750030754090294
ui8	0.007627014392914257
qw3	0.007503998031738221
io0	0.007134948948210112
w34	0.007134948948210112
u78	0.007011932587034075
p09	0.007011932587034075
o98	0.0066428835035059666
se3	0.006396850781153893
qw2	0.006396850781153893
lp0	0.006396850781153893
t56	0.006273834419977857
hy6	0.006150818058801821
se4	0.0060278016976257846
lo0	0.0060278016976257846
23w	0.0059047853364497475
re3	0.0059047853364497475
o0o	0.005781768975273711
ko0	0.005781768975273711
aq1	0.005658752614097675
t67	0.005658752614097675
u89	0.005412719891745603
ji8	0.005412719891745603
0o0	0.0052897035305695655
r54	0.0052897035305695655
9ok	0.0052897035305695655
2we	0.005166687169393529
u76	0.005043670808217493
21@	0.005043670808217493
ki8	0.004920654447041457
r45	0.004920654447041457
po0	0.00479763808586542
re4	0.0046746217246893835
sw3	0.0046746217246893835
r56	0.0046746217246893835
3ed	0.0046746217246893835
sw2	0.004428589002337311
t54	0.004305572641161275
op0	0.004305572641161275
6yu	0.004182556279985238
lo9	0.004182556279985238
de4	0.0040595399188092015
2wa	0.0040595399188092015
1qw	0.0038135071964571286
t65	0.0038135071964571286
0pl	0.0036904908352810924
7yu	0.003567474474105056
io9	0.003567474474105056
ju7	0.003567474474105056
wq2	0.003567474474105056
aw2	0.003567474474105056
p0p	0.0034444581129290195
1q2	0.0034444581129290195
gy7	0.0034444581129290195
3we	0.0033214417517529833
5re	0.0031984253905769466
